source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
5923922329819778304 255.61579482093168 -52.8165457669618 -4.184131512720295 -5.3253485162126735  19.977356 251.04964 20.659706 10.899466 19.2538 28.469606 0.6996984986271021 0.48082408  0.9837485                   0.005127920822833 0.0996527788243759 0.0383234903961162 255.61579482093168 -52.8165457669618 0.5212279958818671 5923922329819778304 1429.1870026334595 2079.7627  3.116114458874257 7.697257890934555 0.03867638470059014 7.735934275635145 0.02827808051388373
5936217446790244224 253.827055766926 -51.98287724609488 -4.220421472052709 -5.165686519811056  19.314753 483.5063 20.199265 24.86407 18.300018 59.873405 0.5202250905286185 0.2762536  0.9857344                   0.0035544720826932 0.0437559227065568 0.0185235190563412 253.827055766926 -51.98287724609488 0.9317274293715316 5936217446790244224 1922.2448478674212 3619.862  1.9013205686618395 6.264103869377313 1.0277697339057796 7.291873603283093 0.056447835310102557
5935996616796945408 254.3508285078669 -52.5767500026498 -4.779950284315058 -4.818407391085945  20.001064 282.37463 20.978941 12.680801 19.226028 38.626236 0.56303588106227 0.5731411  1.0716729                   0.0047303245835118 0.0856659228153549 0.028361717173144 254.3508285078669 -52.5767500026498 0.2898790027513656 5935996616796945408 1776.085740953698 1744.7711  0.19967946800265754 2.837156853767348 13.297933581127243 16.13509043489459 0.0026013288192829748
5936419722576287488 254.80645963503187 -51.79036603050299 -4.461743888452761 -5.333828879259578  19.649803 290.3794 20.37 15.11898 18.938725 35.288963 0.4543280768281255 0.38929036  0.97567993                   0.0046445782775258 0.071866975959658 0.0309982771247761 254.80645963503187 -51.79036603050299 0.9246920126489606 5936419722576287488 2201.05261154332 2568.7766  9.965308606586268 0.4856628746718319 0.06809787494046617 0.553760749612298 0.03253532592792863
5935794203525568128 254.8956405140476 -53.56668752490949 -4.546206108587096 -5.58670714626624  19.89727 274.5747 20.711208 6.97177 19.375769 13.183467 0.5697553454181083 0.5310054  1.0142734                   0.0048195288717666 0.1557582190119681 0.0824425680036577 254.8956405140476 -53.56668752490949 0.85516288796068 5935794203525568128 1755.139303284924 1883.2201  0.09814664617095699 0.004202467774782499 4.744178210471502 4.748380678246285 0.30341029547313575
5936375054898369536 255.18278975557652 -51.79289942063806 -4.344297482497623 -5.349339471339108  18.257961 523.5082 18.838108 51.253498 17.235796 66.52669 0.5380019941396673 0.1739517 4104.8516 1.0136347                   0.0034486386959157 0.0213666120194732 0.0167522017855262 255.18278975557652 -51.79289942063806 0.9557523067090556 5936375054898369536 1858.7291699524744 5748.722  0.9483964011418964 2.4831436451964333 0.14329773116828562 2.6264413763647187 0.4665907001944247
5936390134521302784 254.8189853811941 -52.00887809186121 -4.78531525996836 -5.737350575539812  19.635656 306.80057 19.817692 31.569513 19.734774 21.524086 0.5774980501020885 0.38943514  1.0170482                   0.0044850412639744 0.0345049166254195 0.0505842334242178 254.8189853811941 -52.00887809186121 0.7065337558705685 5936390134521302784 1731.6075782822516 2567.8215  0.02664283565612601 2.974019990528516 11.02368476351398 13.997704754042497 0.0072177523351730395
5936176966725163392 253.7954161391534 -52.492627717857886 -4.553654423131277 -5.440617528939055  20.380106 194.20564 21.17343 9.896916 19.718767 19.88951 0.4842766352223802 0.8115136  1.0236119                   0.006232750716317 0.1097399701770237 0.0547190607389981 253.7954161391534 -52.492627717857886 0.6327383168093846 5936176966725163392 2064.935467185608 1232.2651  5.238580976103678 8.258012646670499e-05 1.1460932486023698 1.1461758287288366 0.17219801889673023
5923916209478725248 255.90539093194755 -53.01779687957509 -4.295065985144962 -5.026627832985396  19.525517 328.1322 20.059582 26.05946 18.873138 45.03602 0.531431455570401 0.39588633  1.028279                   0.0043058328351432 0.0417571258751792 0.0244026191349967 255.90539093194755 -53.01779687957509 0.7488671801338539 5923916209478725248 1881.7102177865447 2525.9775  1.2553011204208426 3.779994406254629 4.276797185402711 8.05679159165734 0.05375485816609365
5935994310336131200 254.5994025641552 -52.59827546009202 -4.48717544808364 -5.067611147989355  19.237717 470.6534 20.198729 29.910591 18.138723 66.06277 0.5411926041436547 0.27787384  0.9820492                   0.0035935272773305 0.0364064656958859 0.0168638749769502 254.5994025641552 -52.59827546009202 0.1562205727273506 5935994310336131200 1847.7710011989725 3598.7554  0.8171767807844721 0.2566226742527632 3.0882198413498845 3.3448425156026476 0.38452276036910765
5936359970974747392 255.5149258354037 -51.86377326137766 -4.364360614655746 -5.475093565438812  19.852852 259.71103     0.491940511728095 0.5498027  0.99495745                   0.0050068781035495   255.5149258354037 -51.86377326137766 0.9650513906323042 5936359970974747392 2032.766109233791 1818.8342  4.341625662028985 2.0325005590889265 1.774043452519134 3.8065440116080604 0.08629888026654173
5935993352617601152 254.7381194191626 -52.6438453185444 -4.774831992094262 -5.280450079051368  16.386936 1598.374 16.742155 86.07608 15.570655 107.059395 0.6053782534544934 0.052448764 5303.39 1.0217696                   0.0028378168574827 0.0129185909777114 0.010822776425112 254.7381194191626 -52.6438453185444 0.0736933331406506 5935993352617601152 1651.859798883857 19066.225  0.11923902003128005 2.7095915991320907 0.02065758941216688 2.7302491885442577 0.5833207283719308
5936175150025562368 253.51815127492637 -52.44825181438348 -4.184715504868404 -5.279498892283869  19.79068 283.04202 20.476782 19.167845 18.694466 47.424503 0.5388999022044192 0.4663601  1.0416806                   0.0047229580972508 0.0567123025705503 0.0232038488469674 253.51815127492637 -52.44825181438348 0.8065365150625158 5936175150025562368 1855.632179388804 2144.2659  0.9103211988375848 7.673027264528024 0.02278250914658112 7.695809773674605 0.07173471780667637
5936597705997580672 254.20125740598985 -51.784325465984296 -4.070400844416257 -5.142627467301626  20.218735 212.56784 21.048445 7.04127 19.527082 15.300256 0.5476834259180892 0.5949856  1.0368403                   0.0058034950050025 0.1542213228586804 0.0710625366141547 254.20125740598985 -51.784325465984296 0.9936854455030903 5936597705997580672 1825.872306293889 1680.7129  0.5842072435270945 13.14418436193059 1.4127900573063534 14.556974419236942 0.00441717839314587
5936074750792644864 253.55676528304505 -52.830667556928496 -4.474544639527476 -4.827100691369946  20.384941 189.12561 21.110407 11.554353 19.80697 25.00653 0.5089708312952328 0.73796684  0.98522025                   0.0063677948193405 0.0940091366443169 0.0435822860858051 253.55676528304505 -52.830667556928496 0.7436184947980852 5936074750792644864 1964.749133963517 1355.0745  2.722254261065803 0.3613228915084935 12.821600569984742 13.182923461493235 0.003149076283203448
5936397010779504640 254.41804410271752 -52.09408384189511 -4.767585760274346 -5.392594072944428  19.250704 452.894 19.841087 24.170898 18.531181 51.3694 0.5247337544594298 0.2594523  1.0234187                   0.0036522566224293 0.0450057224849791 0.0214710993017386 254.41804410271752 -52.09408384189511 0.6569928108143109 5936397010779504640 1905.728365102374 3854.2727  1.6219585239750947 2.534008418142149 0.49910691013171327 3.0331153282738623 0.32455360702372243
5935841654342260096 253.95374456581192 -53.51094714242921 -4.543731543569654 -5.700601477352116  19.480635 398.93234 20.038273 27.069666 18.842455 51.117924 0.5661624360461407 0.2973445  1.0292975                   0.0038728442329736 0.0402058937424085 0.0215734620997133 253.95374456581192 -53.51094714242921 0.9351043646175572 5935841654342260096 1766.2775492199955 3363.1025  0.1476942680260012 0.006946343152734803 9.251244404072775 9.25819074722551 0.0517174393286478
5936422883674579840 254.9981563674398 -51.74162959022786 -4.606837998548269 -4.962776789730388  18.853899 500.94516 19.72665 25.882984 17.95698 101.63143 0.5972071141662837 0.23952596 3652.3228 1.005238                   0.0035056105643398 0.0420405676958393 0.0113318938400025 254.9981563674398 -51.74162959022786 0.9830730629854018 5936422883674579840 1674.460963841707 4174.9126  0.04047609620119502 0.15125037991455656 6.513310132551087 6.664560512465644 0.1523212188288205
5924332138409481216 255.93044681442524 -52.41302148040683 -4.718709042126338 -4.928350921429439  18.746405 465.455 19.121986 16.247187 17.685465 41.811203 0.696880569323952 0.23783144 3944.4146 1.008263                   0.0036101207127147 0.0668843283801975 0.0262411793121797 255.93044681442524 -52.41302148040683 0.7667156876822392 5924332138409481216 1434.966110434254 4204.6587  2.9873654746295135 1.5032978578264515 7.9136058125469075 9.416903670373358 0.014585066415106282
5935997956822708736 254.53937143616412 -52.51357245486572 -4.373127092750399 -5.159975330862721  19.94661 252.9836     0.6646559452029077 0.5599648  1.1185617                   0.0051000685203073   254.53937143616412 -52.51357245486572 0.2454827313173382 5935997956822708736 1504.5378097005023 1785.8265  1.6505934556307693 1.8497480975144356 1.1174356528533098 2.967183750367745 0.3288096590758898
5936077465212668544 253.48305403652023 -52.74563154195045 -4.461793309367203 -5.533798406857665  19.691153 296.17447 20.231087 21.086508 18.815775 30.084414 0.7504156448178034 0.42305925  1.0715114                   0.0045858881455803 0.0515651595570032 0.0362870109524943 253.48305403652023 -52.74563154195045 0.7804989799598105 5936077465212668544 1332.5948184926158 2363.735  5.670122366987214 0.48514753357231666 3.157707560297037 3.6428550938693536 0.05373528610313584
5923917961830657536 255.70200268543124 -53.07155959694065 -4.833675737466339 -5.396231048892845  19.858952 260.5686 20.276056 18.331608 19.061481 28.462254 0.7280708575314836 0.4193666  1.0391049                   0.0049953956787464 0.0592932343342938 0.038333294465684 255.70200268543124 -53.07155959694065 0.6654245962363823 5923917961830657536 1373.492689146341 2384.5483  4.49611295252023 4.353223061701258 0.5388267067798925 4.892049768481151 0.052096678589621734
5924285168642305280 256.27595529664273 -52.807870015714094 -4.649290805037925 -5.510162133625729  20.092737 216.3497     0.764466494743287 0.6205715  1.0255075                   0.0057250717438704   256.27595529664273 -52.807870015714094 0.915468647753252 5924285168642305280 1308.101802860316 1611.4178  6.438343749393615 0.4992872824527502 2.552962254164723 3.0522495366174733 0.049940893738260106
5935814303979965056 254.61694860257995 -53.2264131238386 -4.225658209746097 -5.250570174297338  20.327942 200.9802 20.928156 10.1966715 19.667189 18.573652 0.6989505524587601 0.7152533  1.0404416                   0.0060642895722203 0.1065160231582081 0.0585777675804469 254.61694860257995 -53.2264131238386 0.5199470233068241 5935814303979965056 1430.7163739726816 1398.1061  3.0817782987969626 6.069474375327811 0.13709053749031905 6.20656491281813 0.054282783372485335
5936184736306457600 253.42091057801292 -52.54157485768943 -4.675311163459204 -5.307639567917822  20.004406 235.78256 20.4575 15.555273 18.89091 18.842873 0.8508491655607073 0.5645303  1.1693486                   0.0053662048548795 0.0698543407243964 0.0577443380650412 253.42091057801292 -52.54157485768943 0.8375403956160906 5936184736306457600 1175.2964455703527 1771.384  11.453239938689755 0.8123861454742256 0.003894440474068268 0.8162805859482939 0.01545563507766353
5935812272454424064 254.49169239275304 -53.31967657998506 -4.598152185457209 -5.335323464595561  19.420835 442.06204 20.099678 33.779907 18.759579 54.38123 0.6062242788187133 0.29829672  1.008001                   0.003691081017794 0.032262358414104 0.0203198409501755 254.49169239275304 -53.31967657998506 0.6277660412344649 5935812272454424064 1649.5545212220743 3352.3667  0.12960745230733914 0.10491728518408648 0.07414002772973671 0.1790573129138232 0.9892479910785336
5936410342360986752 254.25087723800283 -51.80173215581751 -4.172157584717489 -5.614442644032074  19.743849 321.3572 20.298418 16.344118 19.05594 32.135994 0.6262112040626155 0.3933506  1.0511022                   0.0043596675206468 0.0664883523240975 0.0339964038069748 254.25087723800283 -51.80173215581751 0.9669627738662556 5936410342360986752 1596.9053148720232 2542.2612  0.48406011662766457 8.202493295978547 5.704387065097044 13.90688036107559 0.006146400536572902
5936374161576684160 255.21132039174336 -51.83053143598179 -4.480014136241407 -5.802460607583802  18.992971 472.6297 19.741129 21.269127 18.198648 55.033592 0.5530774982920844 0.26573417 3969.6265 0.9469102                   0.0035873425664503 0.0511237172325218 0.0200873524111596 255.21132039174336 -51.83053143598179 0.9244145659633968 5936374161576684160 1808.0648789510008 3763.1594  0.423514536918656 0.31379121145906613 14.545186337132192 14.858977548591257 0.0041497829287786845
5935944527384235904 254.89273568001167 -52.76194883728563 -4.586804805844361 -5.004745530617508  19.399403 442.01593 20.534237 16.960773 18.34229 60.642452 0.7573527562627838 0.28477743  0.98350114                   0.0036912515152256 0.0640753235126699 0.0182984492874519 254.89273568001167 -52.76194883728563 0.0875278806877232 5935944527384235904 1320.388671897859 3511.5142  6.046868581064786 0.05711709979652674 4.990484295942258 5.047601395738784 0.025522568805316254
5923921122926411520 255.71549650763075 -52.8813848390331 -4.648957884652481 -5.30304136334708  19.323385 416.13275 19.85372 28.570246 18.682392 36.677402 0.5455697557786288 0.29566336  0.9286401                   0.0037946337662113 0.0381046312991589 0.0298426050309101 255.71549650763075 -52.8813848390331 0.5949000011278729 5923921122926411520 1832.946180406968 3382.2249  0.6551983834096056 0.49577264012503147 0.0007587198792750434 0.49653136000430653 0.8859802451908457
5924307257663287040 255.8590665646852 -52.58508882522792 -4.720011284336811 -5.366542368810613  19.665222 307.749 20.251337 19.743647 18.98652 39.42101 0.6335128322152573 0.39739984  1.0053645                   0.0044764407730326 0.0550624137112755 0.0278001684483189 255.8590665646852 -52.58508882522792 0.6727672792989616 5924307257663287040 1578.4999910786591 2516.3572  0.6611503543206801 1.527289976992593 0.2590484187880756 1.7863383957806684 0.6540627758821027
5935990122806218752 253.99926900036863 -52.4946220591148 -4.548397177196316 -5.678600936850176  19.079119 476.89447 19.865019 38.970585 18.338373 82.34548 0.7152245763710894 0.31432393  0.9418319                   0.003574221901865 0.0279997698439973 0.0137161030477991 253.99926900036863 -52.4946220591148 0.5177834146075788 5935990122806218752 1398.1622458694103 3181.4314  3.8537259027120347 0.0023454351738349407 8.264429715825667 8.266775150999502 0.016477326566121848
5935934906655083776 255.1655245527504 -52.79111885270517 -4.4171224274099705 -5.321442444549518  17.469893 1332.9707 18.107046 88.907974 16.677368 202.52438 0.4508814273523657 0.08899784 4324.207 1.0145686                   0.0028731930378308 0.0125266037436229 0.0065592839395027 255.1655245527504 -52.79111885270517 0.2507233311087232 5935934906655083776 2217.8780036962926 11236.228  10.654218363555653 1.0625849235118592 0.027905649812392616 1.0904905733242518 0.019354163715970006
5935844570609405824 253.85585410495636 -53.38317276946854 -4.609123047121215 -4.828421813655404  19.114315 482.99774 19.693024 39.71868 18.361303 67.302895 0.6355129568436869 0.28389108  1.059396                   0.0035559662210234 0.027477684230937 0.0165688860089528 253.85585410495636 -53.38317276946854 0.8656130613062903 5935844570609405824 1573.5320408989924 3522.4778  0.7136721655226349 0.1648435214354768 12.749972597472713 12.91481611890819 0.008580218480609738
5935979780505149568 254.03649514630945 -52.76099455253738 -4.714642913564592 -5.039770353602817  19.765028 306.8821 20.42301 23.745909 18.948301 37.73408 0.531174519262492 0.42810416  1.0537953                   0.0044842993337808 0.0458081385240135 0.0290205068910139 254.03649514630945 -52.76099455253738 0.4470660661547092 5935979780505149568 1882.620426500216 2335.8801  1.2683409475484388 1.429607166144669 3.8746137953195503 5.304220961464219 0.16027542972779357
5936345642960367872 255.76350518369375 -52.20243699636064 -4.874641828285224 -5.03293512148166  19.793293 270.12808 20.599516 15.535449 18.974016 45.548813 0.5209595377800974 0.4282837  1.020793                   0.004873076183822 0.069943336316633 0.0241345176499534 255.76350518369375 -52.20243699636064 0.7926470738800898 5936345642960367872 1919.5348726336413 2334.901  1.853962233464199 5.72647552992327 4.081305547078977 9.807781077002247 0.02005214059196793
5935982907246454144 254.156983220135 -52.73892160053328 -4.680798363305527 -5.266018153451645  20.21397 223.49586 20.844906 9.289643 19.694435 9.946166 0.5392668602129996 0.6372964  1.024534                   0.0055849495828545 0.1169092844813033 0.1092266841683469 254.156983220135 -52.73892160053328 0.3725987832358584 5935982907246454144 1854.369466733075 1569.1287  0.8950209389126065 0.8880948451371883 0.06408032099543653 0.9521751661326248 0.7638371748032406
5924284206566598784 256.317230159082 -52.91231019889152 -4.79278412456407 -5.156241498878359  19.754982 292.83374 20.21201 20.103724 18.926664 33.09523 0.5246439751375068 0.5040342  1.0242393                   0.0046193875385891 0.0540787486390436 0.0330234051665658 256.317230159082 -52.91231019889152 0.9552186751547708 5924284206566598784 1906.0544814946256 1983.9923  1.627259799137263 3.1699223856170415 1.1780839643608985 4.34800634997794 0.20100304252974946
5935933429185749632 255.3344533590869 -52.88742576645953 -4.738343328472118 -5.492838979955056        0.7767991016197567 0.13465478  1.1255548                      255.3344533590869 -52.88742576645953 0.381929624387909 5935933429185749632 1287.3341355761506 7426.398  7.127942090840009 1.8851912227948067 2.1505235876245545 4.035714810419361 0.024785019422786273
5936597701721784064 254.19483842368663 -51.78242004564419 -4.378761878741752 -5.384259556665013  19.388844 401.23526 19.977041 29.323061 18.579145 58.70514 0.6413297368356311 0.29198962  1.0293866                   0.0038618828258104 0.037131679441493 0.0188769458235891 254.19483842368663 -51.78242004564419 0.996855980976358 5936597701721784064 1559.2603033411092 3424.7793  0.875720409749003 1.7368256504119957 0.4138196226560915 2.150645273068087 0.5534229025765893
5923901675292730496 255.992212038634 -53.18710838569198 -4.202137456554469 -5.611708038743751  18.833431 567.968 19.266884 9.107495 18.066202 24.86358 0.5452960306806325 0.20642279  1.0165927                   0.0033535147929401 0.1192461266955417 0.0438309780433453 255.992212038634 -53.18710838569198 0.8743388611476336 5923901675292730496 1833.866273979312 4844.4263  0.6647312379887199 6.9677346131972415 5.605784895848975 12.573519509046218 0.010168467274160773
5936068291158513152 253.5093045902317 -52.89021392466599 -4.376653063550646 -5.148727202032619  19.89648 297.57217 20.90387 11.907891 19.03628 43.96882 0.6187749959119011 0.4361944  1.0441915                   0.0045721355803682 0.0912205551033324 0.0249808704137103 253.5093045902317 -52.89021392466599 0.7826355382758403 5936068291158513152 1616.0963300177957 2292.556  0.32874954377326737 1.778670397066028 1.3049960837776882 3.083666480843716 0.4913200086318742
5936204252645631360 253.91428069865697 -52.27072073281575 -4.287665585930725 -5.635322210399845  19.71818 330.23352 20.047102 13.486487 18.831547 10.10097 0.6296316644565624 0.40453482  0.9541985                   0.0042896745162375 0.0805538212813188 0.1075547307871059 253.91428069865697 -52.27072073281575 0.6850157437782471 5936204252645631360 1588.2301613008997 2471.975  0.564097264471356 3.9984052858120864 6.48558460978942 10.483989895601507 0.02602886367558028
5935793305881620096 255.02757067500409 -53.59475806907016 -4.763901051264798 -5.313234682735141  19.625023 377.74854 20.432558 22.538387 18.865894 54.772877 0.5976332063244748 0.37770915  0.9885672                   0.0039815810920857 0.0482534905778722 0.0201795899939049 255.02757067500409 -53.59475806907016 0.893309733703703 5935793305881620096 1673.2671301016478 2647.5398  0.04359726027739769 2.446979979271865 0.01098806180294143 2.457968041074807 0.6443555234234082
5936396564102978688 254.3703841913564 -52.10999870427706 -4.473603350470139 -5.217946662149478  20.045229 248.34973 19.744371 9.089663 18.47463 16.642656 0.4576188396061567 0.5189401  0.9925653                   0.0051676352937269 0.1194799443969331 0.0653475377238402 254.3703841913564 -52.10999870427706 0.6522872875419907 5936396564102978688 2185.224718590336 1927.0046  9.338257430231934 0.36984093387893363 0.3814143722964121 0.7512553061753457 0.03894654601611464
5936337980732817536 255.18795500196396 -52.15545820879875 -4.720543581467294 -4.945338486545401  17.963997 907.1063 18.473011 40.213646 17.225378 74.79692 0.5162019871198584 0.13339803 4555.364 0.9944058                   0.0030040661610323 0.0271429873551677 0.014999727078023 255.18795500196396 -52.15545820879875 0.614410813801178 5936337980732817536 1937.2261729938032 7496.3623  2.1739050869438588 1.537151546455563 7.2055984073121015 8.742749953767664 0.0275168390157925
5935957201815291136 254.46138359930163 -53.05182222667881 -4.563555688064798 -4.879660316224567  18.50543 775.9066 19.27628 56.709137 17.64648 167.20332 0.7280026757164944 0.18729843 3938.0166 0.9917958                   0.0030902857861525 0.0193479438688544 0.0075132802212662 254.46138359930163 -53.05182222667881 0.3853236823573769 5935957201815291136 1373.6213249708292 5339.073  4.492634949603672 0.004226072726452468 10.126737571139131 10.130963643865583 0.005549079674240516
5936189581030313856 253.22380259394916 -52.38045460333472 -4.74180421831258 -5.656575174255901  20.276518 198.31464 21.244556 12.373159 19.109892 26.668667 0.5059176988900698 0.63855773  1.0132023                   0.0061290621649956 0.0877936587275616 0.0408871014934148 253.22380259394916 -52.38045460333472 0.998433540695205 5936189581030313856 1976.606080779334 1566.0292  2.9774711004478585 1.956982908019084 7.332219721310043 9.289202629329127 0.015474562434473278
5936205725833394176 253.9396227667468 -52.18498519094505 -4.761925920212929 -5.361364354348841  18.990707 576.97784 19.726665 44.265953 18.219654 81.79898 0.5920555492368871 0.2346182 4174.7114 0.9957047                   0.0033365889174673 0.0246857585434035 0.013800804528874 253.9396227667468 -52.18498519094505 0.7330645332409198 5936205725833394176 1689.0307020834805 4262.244  0.011724185918530057 2.400955778231373 0.22062905501489996 2.621584833246273 0.6209340599450848
5935879278272779904 254.1010377745879 -53.01586095820001 -4.6640591795083965 -5.131748879697444  20.55356 168.25365 21.180593 10.163531 20.28984 14.168527 0.6470417842655813 0.78760326  1.0292311                   0.007016597980408 0.1068631015626382 0.0767232842296274 254.1010377745879 -53.01586095820001 0.5041632117624444 5935879278272779904 1545.4952436109522 1269.6748  1.0477088537039378 0.6676867490722924 1.6156514740053596 2.283338223077652 0.504028204892093
5935975038875919232 254.01225374854567 -52.832781975586485 -4.486785569240687 -5.428215841157323  19.950512 186.754 20.361467 8.503416 19.160091 25.389652 0.7486741152545876 0.50626636  0.9846936                   0.0064335974775884 0.1277128393008741 0.0429296268502929 254.01225374854567 -52.832781975586485 0.4738924984526955 5935975038875919232 1335.6946361902048 1975.2448  5.576374922465505 0.2595872178773861 0.9536224728042154 1.2132096906816014 0.14743438740738302
5935900611330936448 255.22300409478652 -53.13504840500629 -4.684793349519351 -5.609911974670098  18.031109 542.78345 18.436596 37.87655 17.041033 44.824497 0.5518713335128721 0.14637913 5131.4473 1.0430751                   0.0034048549484893 0.0288006031583461 0.0245150162225204 255.22300409478652 -53.13504840500629 0.5008790147120707 5935900611330936448 1812.0165684900087 6831.575  0.4569477638978198 0.9453364063875729 5.541491591214331 6.486827997601904 0.13888941797628304
5935903708053390208 254.86929205549828 -53.24480119124306 -4.7439808361614535 -5.180180560449224  20.227783 226.72037 20.680662 15.875689 19.582218 24.266737 0.635396192149464 0.71638  1.0036304                   0.005524956376305 0.0684467585130785 0.0449010873406273 254.86929205549828 -53.24480119124306 0.5332970567465384 5935903708053390208 1573.821203770718 1395.9071  0.710560083084039 2.0028212150469313 0.8170450517053517 2.819866266752283 0.4732670579394854
5936203187492868864 253.7919194292692 -52.30041489200038 -4.385914947379598 -4.83371911518481  18.934803 184.54381 18.935198 22.14555 17.60141 51.309837 0.6838369832917451 0.4873922  1.9365371                   0.0064965853819611 0.0491066169835763 0.0214952520630366 253.7919194292692 -52.30041489200038 0.7257956200300835 5936203187492868864 1462.3368206650068 2051.7358  2.414486777229867 1.598599097522686 12.464781176402205 14.063380273924892 0.002440610500390762
5936380277584409216 254.84118359691797 -52.241732387442525 -4.646688512891663 -5.29502675127298  19.186356 409.2911 20.23413 22.28125 18.265318 99.30415 0.7872356766645378 0.27729037  0.99772984                   0.0038247525714455 0.0488085098185221 0.0115682272349814 254.84118359691797 -52.241732387442525 0.4750007555115805 5936380277584409216 1270.2676334956384 3606.3276  7.720898247770231 0.472145593746503 0.0011033478742791284 0.4732489416207821 0.08471970797684991
5936325645584507392 255.23197452389604 -52.51057243000604 -4.455680805525388 -5.048172045944824  18.977247 521.6464 19.754128 43.01143 18.20387 59.48587 0.5169304588813406 0.23305778 4133.9976 1.0324341                   0.0034530951985965 0.0253967041091929 0.0186391869858961 255.23197452389604 -52.51057243000604 0.3465217806686274 5936325645584507392 1934.4961838078607 4290.7812  2.1228730213531417 0.5509616947984608 3.6279115344220774 4.178873229220538 0.17771850349306798
5935907247116777344 254.70848467198775 -53.235542997548045 -4.377873967583821 -5.603240830047239  19.95139 265.72906     0.4815813103884113 0.5391385  1.0116632                   0.0049281008627605   254.70848467198775 -53.235542997548045 0.5220966826453965 5935907247116777344 2076.492543270557 1854.8109  5.581368090740193 1.7543835630655276 5.305932750450512 7.060316313516039 0.013166009270167799
5935937724196249728 255.24749554810583 -52.62201651626806 -4.511804822782931 -4.9634434349434535  19.630302 337.98105 20.05132 29.071556 18.947641 48.07144 0.6017522750572781 0.35504985  0.98606306                   0.0042321879709318 0.0374511082824214 0.0228999142077325 255.24749554810583 -52.62201651626806 0.303528248431792 5935937724196249728 1661.8134096872575 2816.5059  0.07943252209799784 0.10385583516295535 6.487538511010827 6.591394346173782 0.154340132840192
5935944836621974912 254.8799336211165 -52.74309761139523 -4.732445048161736 -5.697608107612062  19.99828 286.9219 20.734863 21.389093 19.411623 20.63627 0.6451361511720867 0.4560213  0.9548126                   0.0046809262877571 0.050837832554479 0.0527485736746167 254.8799336211165 -52.74309761139523 0.0718172382210075 5935944836621974912 1550.0603991625562 2192.88  0.9889613832203608 1.7659305030024157 9.113709293645023 10.879639796647439 0.018355603312550102
5935992802823809920 254.7307671596053 -52.69212880424656 -4.777710452853734 -5.376746127352434  20.114616 251.3925 20.551262 15.057153 19.37651 30.496653 0.8358987439305536 0.56882  1.026971                   0.0051229471941338 0.0721616321369063 0.0358018575820442 254.7307671596053 -52.69212880424656 0.033263794850539 5935992802823809920 1196.3171463780543 1758.0254  10.563920800623235 2.780971573906187 0.3437784393918773 3.1247500132980646 0.008357936271325516
5935938754947562880 255.0148863442413 -52.87883757094277 -4.288920043798545 -4.858519572909748  19.766378 314.38196 20.497602 14.890686 19.074467 34.603455 0.6139379798985748 0.3853316  0.970918                   0.004418014214239 0.0729671457171756 0.0316033247082745 255.0148863442413 -52.87883757094277 0.2206010240890179 5935938754947562880 1628.829023031291 2595.1675  0.24223415978655796 3.9609502139201527 11.172499021387011 15.133449235307165 0.003982214707273883
5935947825923694848 255.0229111275005 -52.71658605545026 -4.924432341385465 -5.167220107585941  20.398746 207.1721     0.7874582993864407 0.6862216  1.0075887                   0.0059209120447456   255.0229111275005 -52.71658605545026 0.1526502391594589 5935947825923694848 1269.9085155101725 1457.2552  7.733629860184278 7.648600403537279 1.0043309342525246 8.652931337789804 0.0025419907338107956
5924344542277963520 255.8993145171952 -52.041683125753806 -4.715864309001649 -4.835682580802556  19.667582 310.78607 20.42196 25.694042 19.007095 42.10845 0.6104001958775609 0.37943915  1.0528305                   0.0044493196648187 0.0423483575714526 0.0260597953686688 255.8993145171952 -52.041683125753806 0.9630746598498467 5924344542277963520 1638.2694611726306 2635.4688  0.18660069360389217 1.4515480074190443 12.359893260845185 13.811441268264229 0.0073013075960177976
5935850965834838528 254.28113696991272 -53.51802441202695 -4.613078635444387 -5.422667647852299  19.821163 323.35605 20.642746 21.925797 19.036203 46.407906 0.5710625569481801 0.4465099  1.1300007                   0.0043435024424631 0.0495972114052629 0.0236988015993403 254.28113696991272 -53.51802441202695 0.8553222451703814 5935850965834838528 1751.1216377836215 2239.592  0.08275044185166841 0.18975668767971474 0.8732401241197558 1.0629968117994706 0.8869476257413997
5924276166387501440 256.2277774081155 -53.04348824686005 -4.453505142475168 -5.259705499699168  19.733458 319.44644 20.381344 20.892933 19.129246 32.753162 0.8654891245200936 0.44296834  0.9915163                   0.0043753474969106 0.0520415230107176 0.0333638009952013 256.2277774081155 -53.04348824686005 0.9386112011187624 5924276166387501440 1155.4160204548975 2257.4978  12.32738257310171 0.5753971978508692 0.09060059460319496 0.6659977924540641 0.0113081839888396
